set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
68,2.0034844096608486,1.9593219778717346,1.9738052811508748,1.9721069278683847,1.9746751027930598,1.9649736797599748,1.9742261242160788,1.9752250020088833
69,2.0034706053303935,2.046391047652642,2.060272021373196,2.0668387432201647,2.0635034875914875,2.071817249844196,2.0856950255348776,2.0647734411543057
70,2.0000989109921887,1.9844051063792942,2.005661281347891,2.004256699296928,2.0006812192104944,1.9738160487175866,2.0072281212673024,2.001491609457808
71,2.003034572676145,2.0862022232777933,2.1061486598771593,2.104478383568687,2.102982799012893,2.116745833420696,2.1309665613155473,2.106861793782194
72,2.008016466186241,2.0041104332247826,2.0209851127355583,2.0190302279115353,2.02027833625064,2.013661868315429,2.0226550993213617,2.0172829841939035
73,2.0083087420663026,1.945523477346751,1.9584084436422402,1.9666929196717642,1.96059723558645,1.9545700915384467,1.9795307754554228,1.9628636541664792
74,2.0019357158072797,2.022134845138548,2.0413987555490345,2.0411541197822145,2.037932755564265,2.0565748294871593,2.0667409661095175,2.0403237068885365
75,2.0058038386438897,1.9962942649821471,2.011524954784363,2.020180464097445,2.012476124847572,1.9940731842770876,2.048510230916712,2.0136746853399177
76,1.9994505965287241,2.009385207954953,2.024885129956835,2.0335431750019675,2.0257430963903547,2.023789800333597,2.0252272232492037,2.0279235348445437
77,2.005782043422405,2.0233262292093332,2.0400112141789806,2.0421750971766444,2.0398040021518207,2.0111326183638742,2.0401832509543087,2.0385471505948383
78,2.004090188218418,2.001000232096713,2.019320907028319,2.0284582600847423,2.0168901138821753,2.0228015378054276,2.0382018182002364,2.021465863420068
79,2.0016918633642438,1.913528995248212,1.9282968672276732,1.9293712017299245,1.9285478136371212,1.909690337747088,1.9349906815686921,1.9318278546610974
80,1.9981098604597813,1.9865184063101797,1.9993548651073374,2.0020405178283096,2.0020700233613358,1.991637274639435,2.00980232597525,1.9989977431393335
81,2.0058171458588947,1.967493721854928,1.9884996536519226,1.9851946824331248,1.9832741553003808,1.9747557660029247,2.001908474085725,1.9834773742574552
82,2.005499926104773,2.0244921353642904,2.0430650009802407,2.046379663811845,2.0413085039488363,2.0486324744077002,2.04084280137541,2.0396280450959843
83,2.0017375012069083,1.9540213342327588,1.9678080285677273,1.9734142600415734,1.9697935584288973,1.9561922049724143,1.9730199986130985,1.9708295731163976
84,2.0084248618860707,1.9349999824236792,1.9524777842205276,1.9547558470238595,1.951063136902805,1.93815461100933,1.9563313998252068,1.9514341197837284
85,1.9998061712131945,2.0726975604619104,2.0885743281081552,2.0853340391093673,2.0898580267475775,2.092782830663936,2.0956901085050177,2.086941087178897
86,2.0013052913732237,2.032695312732481,2.045116146804413,2.054267963424433,2.0499634874366532,2.0190116115827492,2.0322061685779675,2.0504750387335666
87,2.038607399782027,1.96775963405564,1.9852927833903378,1.9825688699889048,1.982947481906149,1.9650837537357007,1.9885937743132411,1.9825148754538713
88,1.9983681720028807,1.9502193106897827,1.9693174934565665,1.9752860971457762,1.9663008049123087,1.9596840315580706,1.97102173473559,1.96972612296451
89,2.000903031456215,2.0616405172000776,2.075848892950985,2.0822274836185035,2.0774644793232526,2.0706920796423947,2.083678414392962,2.076221864899935
90,2.009566398984214,1.9824155659264178,1.997276012914385,2.0096523059581464,1.998060827903793,1.9901422828969333,1.9933996458255248,1.9984329577962283
91,1.9976805184422692,2.0565136814274614,2.077613098835613,2.074042126691427,2.073136999128402,2.0526351905272024,2.0761238076858883,2.075214344419719
92,2.003915686217564,2.0072231082933247,2.0266262759832747,2.0292963355521016,2.023713105781157,2.0104084214449967,2.0218015378595773,2.0204795158723208
93,2.0045899620748293,2.015224485810393,2.031404293986042,2.031307672803097,2.0327667671624976,2.0239774967717774,2.051574036744458,2.0395378888951936
94,2.0060585351115106,2.0272934787093124,2.048130301729504,2.049009034116483,2.043416990907738,2.0524260836067127,2.0582948770041374,2.0462435915266375
95,2.009046265399373,1.961330858995952,1.9796736176282228,1.976834268098574,1.9778693719615066,2.0034133559692706,2.015334005259792,1.9838015581682649
96,1.9991757309653446,1.8773729944577096,1.892603572121061,1.8909221875742734,1.8919886228613514,1.873655832638543,1.8921915955682722,1.8878447307661639
97,2.0066897532650625,2.0301624441856663,2.046809156987271,2.0516331848696976,2.0465172904407156,2.0470184910158022,2.0549151497212588,2.046275976750354
98,1.9999274058381658,1.9541765976535708,1.9681939235861312,1.9662695119349862,1.9700638018003918,1.979552723305025,1.9777904448891888,1.971275650235162
99,1.9989609194518978,2.026537706979558,2.043784073703577,2.0394229409233295,2.0427958401097523,2.030100039915066,2.044116110505442,2.0391897655369315
100,2.0081789433428727,2.012698737201318,2.0264376432499023,2.034633533021552,2.0279645852236454,2.049991574895343,2.0501996009403496,2.0314396954762994
