set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,0.5024596285731133,0.49891611482985415,0.5039192554408859,0.5067571848891694,0.5055484395347339,0.5032059889229199,0.5102033902069423,0.5067741021491686
2,0.5051191786146697,0.5130585830394659,0.5207507605290068,0.522156623181332,0.5203479944231585,0.5194776190504686,0.5243706704810024,0.5205053490009298
3,0.5059944389092799,0.5168303459592174,0.5253358042115052,0.5256708760514165,0.52408368989816,0.525270742768097,0.5271687353096296,0.5248942834280695
4,0.5040153873655869,0.474356755712051,0.48103755502430484,0.4817189141828516,0.48100265250653723,0.47640267978875106,0.48426836116646127,0.481028565723012
5,0.5021545613694273,0.46016988988250235,0.4676704148575735,0.4697535130075813,0.46699703830063816,0.4651665335364667,0.47286338236396747,0.4671274163882929
6,0.5059010241722369,0.48331050059428043,0.49126442484050475,0.4920492197061855,0.4905065159579747,0.49224675356332853,0.4971037511672346,0.49008696190516243
7,0.5029120127810613,0.48311582763851124,0.49015438433490705,0.49120922816627216,0.48961420957739293,0.4918939921500201,0.4930701438274768,0.49058961059747486
8,0.5037761786469304,0.49577526723387555,0.50479916568108,0.5029920831197884,0.5029315244915905,0.5056926232862045,0.5146267218562829,0.5046710586823933
9,0.5044421734732701,0.5142240060397745,0.5225148992178927,0.5202920414500102,0.5218276676671887,0.5278543566635986,0.5309248286878443,0.5225274815606185
10,0.5018727007709417,0.4840519763056827,0.49137335419888917,0.49176152333070905,0.49080117004570084,0.4854527853638379,0.4929390715012919,0.49131762011488433
11,0.5059341514758665,0.5092270599406675,0.5181201872362834,0.5173621650168392,0.5160801773863046,0.5157402338883076,0.5219830737601716,0.5150711897081044
12,0.50783123812562,0.47716435660923223,0.482886041960062,0.4828847356746317,0.48405734061274214,0.4898634814305794,0.49203885784997264,0.48403867826589253
13,0.504324098656957,0.500138834890003,0.5079749363070516,0.5062332850808504,0.5071485392146349,0.5050719992158875,0.5133683457864217,0.5063632344032409
14,0.503492506979368,0.5024652992957633,0.508387700685126,0.5103808063969042,0.5091929948388788,0.5054394782739703,0.5144580778510051,0.510120215001539
15,0.5041448754577205,0.5027456389950505,0.5143524156277409,0.5090674716175447,0.509944348335613,0.5095198489601863,0.5159937128805506,0.5113202171744571
16,0.5059433005874298,0.5234087573524253,0.5308127268622317,0.5319030171934207,0.5308594293014429,0.5319113792343904,0.5445483251993537,0.5315092680362802
17,0.5045494413823771,0.5113689709878672,0.5213092540825565,0.518346640935624,0.5182180090602347,0.5187546795612017,0.5308415663843926,0.5194486257395643
18,0.5041763214335087,0.5040339334097238,0.5097906622329806,0.5114923828071203,0.5109358019077453,0.5068042891297521,0.5148182230582897,0.5106218233351313
19,0.5057816913518574,0.504835413722022,0.5121672216461854,0.5116116710675342,0.5121534209901901,0.5192366481366526,0.5242413939459344,0.5132127095222133
20,0.503368517932928,0.496317882593385,0.5017275117684923,0.5044842945600285,0.5033908404518023,0.5044615335786313,0.5110361931541275,0.5034826814440025
21,0.5052282194849654,0.485137593472714,0.49288771345786025,0.49250334350169256,0.4919368566286588,0.4885707225485544,0.4935810109994495,0.49103113893673384
22,0.5056954337089298,0.4913779418197778,0.5002523498235755,0.5007499179497508,0.4982432344039109,0.49627877365330686,0.5045102006422225,0.4981657728668355
