set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,0.5033902012089286,0.49323877928825444,0.5003262489968867,0.5006837498920635,0.5000600361825424,0.5006234091110441,0.5043971228207387,0.4998851702724382
2,0.507633907332342,0.4738226408554378,0.4786156303899467,0.4799924419160067,0.4804083838757137,0.47123931897721716,0.47872146757332074,0.4795295964785495
3,0.5105464176085752,0.45807852662018844,0.46613884574520176,0.4648797160543854,0.46442563026083505,0.4568028533020664,0.4620932530706902,0.46403276659309783
4,0.5024231472979587,0.4866469509200219,0.49387569376882406,0.4944368562680995,0.49359733469123224,0.4850377499857564,0.49036363184634907,0.49336317530476326
5,0.5003771332215525,0.5114482805459789,0.51928593265754,0.5204953537358902,0.518684079031332,0.5240508411192315,0.5360342028168378,0.5180885140358384
6,0.5030302529770031,0.49707509341068395,0.5066359758268706,0.5048719314582606,0.504138179509755,0.49673716225670056,0.5052457887186332,0.503651099369479
7,0.5014683780702855,0.5026691180692576,0.5086797896272619,0.508288357477114,0.5097637696406223,0.5101614790309159,0.5188256763913301,0.5101137897350148
8,0.5045757234066834,0.48180619026098653,0.48828988383469824,0.488832046026843,0.488438712209732,0.4868220820202489,0.4884198180722206,0.4878628704945548
9,0.4994171010861076,0.5075716633951041,0.5154783298728176,0.5171903599971268,0.5149672133244201,0.5108069408976939,0.5171821239144634,0.5142642276541212
10,0.5065417453866368,0.5458272629696898,0.5565402323072454,0.5563072718189253,0.5539503656899827,0.552060959303154,0.5652121166372613,0.5536846974230606
