set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,1.7734062512457482,1.797968866077325,1.812051053084306,1.8270641472009308,1.8161163531752058,1.8109399601765628,1.8284515029055082,1.8139192916973954
2,1.763106216686286,1.626635992902277,1.6427349095684007,1.6465127712647702,1.640952555983241,1.639153336149433,1.6540907372228775,1.6398691252245174
3,1.7635669814944852,1.817826443115629,1.8334122923917076,1.8405603708024298,1.836030261659565,1.8300982412803561,1.848713486720458,1.8428134547289114
4,1.7757763998751555,1.7098724025461474,1.7213349840432726,1.7240982294921026,1.7254528858504048,1.7295836332287202,1.7540400255329411,1.7292460178598956
5,1.7726833501290147,1.713311524529764,1.7345618586531142,1.7255736114424969,1.7318143705930602,1.712093949198041,1.7499186654284131,1.7363669682086198
6,1.76428839374441,1.7939854723710071,1.8164899588242287,1.8141242316473238,1.8120792060122224,1.7910028917097365,1.8363043404047905,1.8151021975740242
7,1.7731752650139432,1.688905421317458,1.705304882274938,1.7020142385621986,1.705043186406551,1.6961985272499187,1.7196544456547822,1.7059359210472242
8,1.7659917724246017,1.8451799315400537,1.8690602225525355,1.8666191711495108,1.8629702319385417,1.8949009855011905,1.9324791657652705,1.8603527063860115
9,1.787111748616799,1.7699652083685562,1.792304636568125,1.8003918716320815,1.78892362867138,1.7811789357669734,1.8055936125467933,1.7984527314662937
10,1.7668273474749334,1.6956039615044456,1.7055906749688903,1.7096252391339934,1.7118585606190675,1.7154922706036968,1.7209586959485073,1.7137171552811747
11,1.7877264980357683,1.8278852781081152,1.850278720532364,1.8474235941943176,1.8448596498608232,1.8708660208145487,1.8800490019017824,1.8485426712359798
12,1.7736769755501902,1.7317184845069327,1.755417974045482,1.7519658573016912,1.74936603723213,1.7416928766019466,1.7856522221827253,1.752473083447012
13,1.7632049447307137,1.7168824550869666,1.7363893705299667,1.735193005368675,1.7339593125890311,1.7230620188136663,1.7283127516399823,1.7312289376159304
