set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,1.7068146023440474,1.7004037366697144,1.7200671549182915,1.7277479209590538,1.7175740001107684,1.7120819190613754,1.714527551664766,1.7169847201411277
2,1.6929881138318787,1.6352170393713803,1.6524353670091623,1.6548607014448427,1.650691465330447,1.6354914908661544,1.6746391837407808,1.6569607895026242
3,1.6928605948091908,1.6421386439799117,1.6594245438898347,1.6667993585605032,1.6593237559656218,1.6842441310384393,1.7086736165167424,1.660759703898877
4,1.701515668059683,1.6134975595868195,1.6341110262585785,1.6352053745777464,1.6290778433875492,1.637088927564198,1.654510055361915,1.644642898162685
5,1.7099772130757642,1.7357786728695521,1.7565856167586382,1.754023557256083,1.7526961536494288,1.748832066367692,1.7671321236617898,1.7585840291655517
6,1.6990380733848387,1.6248338384121264,1.6398143341752502,1.6395666915305538,1.642503572832704,1.6453667679112913,1.6486633178447039,1.6490012596986527
7,1.6911099861812486,1.5871875003572067,1.6006659950892903,1.6066645222595775,1.6024631537775103,1.6252981601021013,1.6247905056153527,1.6079008298635757
8,1.6948078144627867,1.706421756045818,1.722889811655219,1.7196170267032722,1.7227284672358663,1.7162830613736408,1.740020877382223,1.7302511489891486
9,1.6934690275162152,1.7204359830169154,1.7346166485088146,1.738810483418428,1.7367675680546921,1.7301560818020971,1.7535623784267114,1.7423366671962106
10,1.710298596590286,1.719629950299032,1.7377854032835032,1.7423250100767473,1.7362640616096967,1.7225419454180575,1.7568470452821068,1.7441575587844451
11,1.6965128962593827,1.7846672925596607,1.8046263023549032,1.8054650142062505,1.8018371208319124,1.8128311913535355,1.8320633014946728,1.7984031185263283
12,1.692730032427189,1.6813450488602926,1.693899116165206,1.700036186038752,1.6982758957977513,1.7041309782782768,1.7119473614845173,1.6979216826668682
13,1.6932805204934867,1.6593836210864366,1.6754874366126407,1.674821528916156,1.674832538425442,1.6710338995810141,1.6899957008163211,1.6774381756993206
14,1.6968927216899348,1.6965608639295091,1.7085316503069425,1.7113702537272633,1.7119613231270594,1.7405575975202903,1.7491384297349741,1.7183758992241838
15,1.7014297320281122,1.7030552776582295,1.7234976606482229,1.7261194854201465,1.7208281061361497,1.7456539194439198,1.7535456559215334,1.734216786137515
16,1.7097073877051447,1.668541951624574,1.685818524691495,1.6899786338926372,1.684699368728559,1.6731499244021182,1.698488555127109,1.6893887358625068
17,1.6927391858663121,1.6293900403654253,1.6444979170414584,1.6512473148384792,1.6459266268395223,1.6569534142434594,1.6814596237039643,1.6564281377640995
18,1.6917685973663694,1.6771737816143197,1.6992307407980873,1.6953745276834913,1.6933942363037295,1.6719455912086607,1.6953711060931533,1.6907136510977405
19,1.7027024997724642,1.704592701734202,1.7215602621630515,1.7148670834913828,1.7212372803658929,1.7076357480830642,1.7239459630837197,1.7283974645560882
20,1.7125626723802865,1.580765689549599,1.591992573282507,1.5916973646106694,1.5955947589876596,1.5746070032756496,1.5860497514223217,1.5976743730150604
21,1.6901365060819047,1.6911502816653246,1.7039543789714138,1.7155474223732814,1.7081988384312352,1.6882159979319251,1.7176622246591196,1.7089484566638016
22,1.6998431515362575,1.6948727014561342,1.7136958220487652,1.7082776637989334,1.7101811195396153,1.7048381212246417,1.7239563475400634,1.7136630262750914
23,1.7230359273791294,1.6625624700027883,1.68225612369119,1.6851821060514374,1.678400493056889,1.6984734139325146,1.6860225928231256,1.6749719367766587
24,1.7061040694844256,1.6483648635123813,1.6649616065959882,1.6695080608632284,1.6646219753406162,1.6391869944684256,1.6637977139363147,1.66645261314689
25,1.6902330986794143,1.7217905961531295,1.7341507197142594,1.7362397849857227,1.7384008462642038,1.7505283812818657,1.802559676606632,1.745586209125387
26,1.693228581810273,1.6388964803941577,1.6529115066008995,1.6593064139311904,1.6551507832763879,1.653568707866495,1.6774496240765482,1.6546837068333906
27,1.7284942906113843,1.7722866556384975,1.789978053167532,1.7855114112786477,1.7903309877141689,1.7984584202545282,1.794099413005744,1.7901049247656058
28,1.6910149808452006,1.6730488075619017,1.6843975973983443,1.694092116843239,1.688980888407838,1.7003408512206157,1.7058224542845346,1.6966304097362765
29,1.6911477041212146,1.7319216738323449,1.7450381502124694,1.7488377530135275,1.748264877439078,1.7375056165192726,1.7602635823917356,1.7528103038134735
30,1.703706230884283,1.5790170054670445,1.5933442384917476,1.5994018292550516,1.5946315140100515,1.5880828519098498,1.6033721256552642,1.5953144537630266
31,1.6972487261362685,1.7199163123601218,1.7373635316505143,1.7451298203464143,1.7367048229043465,1.736606796637527,1.7381297150127502,1.7387695906862948
32,1.7065094731569013,1.7037438825515572,1.7304171080520456,1.7310717955771868,1.720589696892059,1.6997936679783077,1.7437434555791487,1.7198555147372865
33,1.7101083952384912,1.636827789177872,1.6521014902811144,1.655583125250313,1.6540342301208746,1.6522708656247744,1.6797104123502726,1.6618841794166153
34,1.697364890411867,1.6334310577893667,1.6468838845556224,1.6514972421063523,1.6485564725827617,1.6557186163446742,1.671030261899965,1.651468909194854
35,1.696481183546113,1.6946063794321904,1.7171323272778474,1.7118745050691544,1.710988863114975,1.7112504566182871,1.7327324275542697,1.7159704187405147
36,1.7078843930840908,1.7798259163345171,1.7977455641784812,1.8055058230888075,1.7974414185415117,1.7849129493818359,1.8219301135274164,1.801471306309312
37,1.698971695567847,1.7235154946499973,1.7402851116962084,1.7437442984893634,1.7405365113637636,1.7250118566774315,1.7485628096306927,1.7403148015905154
38,1.7172043863697173,1.6397113154086922,1.6539339160920625,1.6551928015169666,1.65585081390166,1.6329028700823258,1.6628054155021768,1.657680512199199
