set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,1.7839069164012136,1.7782706862919817,1.7937209731446533,1.8015931973181885,1.7961171875492459,1.791469871503641,1.7955256123529058,1.7963972053594934
2,1.7659679876341254,1.7662713873027636,1.7838158293949344,1.7832234879130622,1.7835726993910992,1.7924619627992948,1.7860294324836448,1.7853926365837078
3,1.7702099497391326,1.7930080000737276,1.8099323767842628,1.817029355076769,1.8119483224180815,1.810689800155493,1.8418416207714996,1.8115111314077643
4,1.7707384018620846,1.706963611401647,1.7268026997998065,1.7260166786557563,1.724170818434038,1.7257056442760497,1.7465479657846015,1.7271163545830157
5,1.7699154199376395,1.7780067032605331,1.7904580328252933,1.8029487231971506,1.794815564788596,1.7990448451142846,1.8098096186626589,1.7980587137391255
6,1.7639470059321798,1.7623324692246556,1.7791140170751547,1.7739321990619152,1.7805326861078834,1.787980746324781,1.7895768327943282,1.7809653902469742
7,1.7683171667496869,1.7653724982752375,1.788202468963122,1.7865392040635009,1.781210365623489,1.7911802172191733,1.8339888163765636,1.7882902190431167
8,1.7682891994100853,1.7490081583312698,1.7653493955392325,1.767953784680972,1.7662058862236318,1.748879980806243,1.7673259616117067,1.7674327780191068
9,1.7680403050026468,1.630214952923959,1.648058957117469,1.6423641614254108,1.6461816420132185,1.6418038582056331,1.6574196168835724,1.6466960478538084
10,1.789093218437677,1.6917077482412526,1.7087853767294086,1.708149734005003,1.7072289647026628,1.6825470322210576,1.734082478115864,1.7038988705223328
11,1.764389264796442,1.6982661883516588,1.7119975603425828,1.719842899403192,1.7157545424644403,1.725177445993225,1.7246576089323253,1.710185176672682
12,1.7941711119587058,1.849082744590657,1.8742887002838984,1.8829790817913494,1.8674852877600574,1.864650478214574,1.8752699186301691,1.87953694250322
13,1.7823065658525226,1.9044477982027372,1.928132609597773,1.9256248828705527,1.9242255135507087,1.9010775369837283,1.9245904389673079,1.922415123043236
14,1.7627921212256545,1.8098349843315942,1.8279254740660886,1.8313317094710213,1.8275808043274036,1.8340926680332177,1.852620280789922,1.8324853087773638
15,1.7678112547597,1.7833771229363533,1.8058852090344124,1.8115621538953282,1.8002471799569106,1.7887417461646125,1.8144488621502661,1.79662886039367
16,1.7666176134705067,1.742785026869942,1.7554761605175426,1.7685596182014571,1.759427783362321,1.7696063999605487,1.7848726183763226,1.7670229808229967
17,1.7720800345677679,1.763022278228414,1.7867329618690444,1.7805808877675349,1.7808351056111003,1.7616080849877258,1.7900887694786454,1.774626915557445
18,1.7744950864497873,1.7239796534104412,1.737806671297465,1.7383863695054569,1.7402590844552694,1.7698286841313473,1.7791157094484045,1.747692362272168
