set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,0.5033294128007075,0.5243093099701246,0.5314270467798207,0.5318621792585988,0.5320306624649489,0.5480635770528949,0.5506130655207749,0.5349243317613184
2,0.5046501667596452,0.4745596001488674,0.4817589486494334,0.48368113252547784,0.4814127102492289,0.4764228732368292,0.48334963140198917,0.4835475407646087
3,0.5010657656944826,0.4977787779545265,0.5042366294753157,0.5049831007589761,0.504950121779729,0.5031076396077033,0.5041970871269202,0.5066070597337353
4,0.5050525835856142,0.5176328619435234,0.5243130182934725,0.524557130509551,0.5251652226080653,0.5467992646870589,0.5552506602036176,0.5290378385346673
5,0.5050885928574343,0.5230008102269661,0.528924193253408,0.5292348384159279,0.5298090529779607,0.5435973690622709,0.5487403824562483,0.5330667898858388
6,0.5036928142338511,0.46579683539221656,0.4704423855758872,0.473023810107424,0.47212906394437204,0.47096463361616886,0.47531909376210807,0.47428897586389546
7,0.5266697944715788,0.49307773925174264,0.5000078860303963,0.5020803673475903,0.5004257470385143,0.509539918166942,0.513819631726643,0.5029491406458159
8,0.5246434338203465,0.499551669840468,0.5067946528316547,0.5099754642387899,0.5068435991658442,0.5046775945494115,0.5066099357006912,0.5095681255534823
9,0.5267183320962365,0.47589579789395253,0.48591128024344643,0.4829120006796126,0.48283594226316884,0.48754171073700686,0.49143717047021135,0.4836464904389597
10,0.5185019932482969,0.45398418232417237,0.4592242954720197,0.4615485539243973,0.4600915774565684,0.4646565200692751,0.47033140059139816,0.4618912005745382
11,0.5027175252289942,0.479261338382261,0.48585176658675305,0.4872081788175641,0.48609931182656374,0.4937760653166698,0.49900251907567833,0.4877984507980748
12,0.506342216838839,0.45562264487909804,0.4635552816834413,0.46182453166296067,0.4623437765356899,0.4677964943891794,0.4704201572134733,0.46351347348979655
13,0.5049541949745054,0.47893813430577326,0.4845163389724986,0.48560947706920243,0.48559225487564395,0.49032240765291046,0.4925320573210196,0.4881148113408646
14,0.5332596327611814,0.48491111975027823,0.49237112117220505,0.49310586008651275,0.4920328016495727,0.47994875114195457,0.4944502198512436,0.4938724141133481
15,0.5035627488639414,0.4673955414721623,0.4766110094593396,0.47400463873989185,0.47398297963627817,0.4818024651527115,0.48873192045053415,0.47507464571909724
16,0.5018134124244649,0.5066715871627584,0.5123221164725009,0.518053856237448,0.5136707859550453,0.5175527233874379,0.5206181912440346,0.5158571738671375
17,0.5009164721061066,0.4597268998692749,0.4672991104846494,0.4655987312166589,0.4659425379224516,0.4562685849025555,0.47166662047063884,0.4675025036398884
18,0.509843423192689,0.48914739209495195,0.4988186498516538,0.49543217891360103,0.49615621409478106,0.4972116795075644,0.5034103863511019,0.4978431035308046
19,0.5059919164836766,0.4771954291864726,0.48400104562255497,0.48472750782710283,0.484100527116526,0.48620476637097043,0.4918830026638204,0.4855433527751932
20,0.5035230116821218,0.4855184363035741,0.49383657659292074,0.49380418498350265,0.491959528133144,0.4879467164946192,0.4982899176590942,0.49361336927770927
21,0.5146709919168536,0.4733454100031116,0.477965617385662,0.4795675950335837,0.47986356499277405,0.4755056667233339,0.4862654416028295,0.48221176393212084
22,0.5123074590767326,0.4741361962285014,0.48297477337707373,0.48065294016232407,0.4810329901687586,0.49144973196483305,0.5004173142174292,0.4838762217528343
23,0.5161007505859584,0.5035957905544505,0.510522050664759,0.511119943321948,0.5110993279004207,0.5196611829732376,0.5281404459254331,0.5138899348847185
24,0.562842357462585,0.4883116136058322,0.4964599988274873,0.49537467937345064,0.49492640841070423,0.4976612172552745,0.5040702796758104,0.4963580630112152
25,0.5080658566509859,0.5079864124588777,0.5158799999697686,0.5169059311498408,0.5153142661978009,0.5223935320554547,0.5286430429509443,0.517564130622761
26,0.5025953091366386,0.47208768083450076,0.4784155716650098,0.4807158375051358,0.47890273054981,0.48342928695811477,0.49305057749917897,0.4809555812244997
27,0.5205933446879258,0.5014312739185414,0.5077319511976611,0.5111759922899711,0.5082317101154341,0.5070994301840224,0.5192929654768031,0.5113443688052236
28,0.5057886445544346,0.521570954130602,0.5310441398784221,0.5301677750754338,0.5290068350766481,0.5365392056354693,0.5601613468723171,0.5335014061651905
29,0.5046036702392661,0.5175193463242378,0.5237463782274911,0.5252381105531787,0.5249899287630481,0.5253876257446181,0.5368127020717888,0.5274162851898863
30,0.5149459880148697,0.5072888082174238,0.5171601640992616,0.5153691258094484,0.5148817687633807,0.5308897713041181,0.5309257096340464,0.5165756428085574
31,0.5019642063378539,0.49818254077021057,0.5044080353632248,0.5057070645487254,0.5047698430876928,0.5120668227549481,0.5113065569250461,0.5067331643691221
32,0.5020776897130429,0.4811050253137005,0.487721612612182,0.4883287396829482,0.4879247004358785,0.4978002296850338,0.5084715341020479,0.4898826110717088
33,0.5107803222251579,0.4957453925843841,0.5029533270730918,0.5045502793943993,0.5028938745742783,0.5016513836600887,0.5114092512592554,0.5056120962925715
34,0.5157645529764064,0.4906193427552953,0.49835989108275935,0.4970531009571592,0.49833309269129744,0.5326887325061094,0.5423764136382918,0.501069932472138
35,0.5010576313477269,0.5224799512011014,0.5308599767742426,0.5314748234232585,0.5298121155578439,0.5385292171175058,0.5486903403183935,0.5317656596523938
36,0.5158135883309344,0.5017244498070391,0.5092410852026092,0.511532737513642,0.5089701421413863,0.513597177391844,0.5230973069377371,0.5107236630497517
37,0.5064150421904392,0.4889167453074819,0.49690515533899227,0.4956406470970564,0.4964013156812924,0.4924555895604543,0.49883190849025305,0.49885001063248946
38,0.505386326854399,0.510502574571621,0.517114499758684,0.5194911282488927,0.5173167754530256,0.5264772075585751,0.5349622433621767,0.5194493879087322
39,0.5016818925887533,0.4926135132867218,0.4997237394133191,0.4998797558533612,0.499647365055653,0.4988185997458969,0.5095406006854937,0.5024954645499242
40,0.5103293170697237,0.5042304681253821,0.5120287692506663,0.5128386972546808,0.5116960730478067,0.5293445113543909,0.5458078277915565,0.5169482066057606
41,0.5130486483460683,0.48315334031132456,0.48875656075813967,0.4906060551733455,0.4898320550675349,0.5034306187455765,0.5067118364782933,0.4931233060355981
42,0.5028988754973679,0.5076428939982693,0.5154298392453034,0.5183216667590562,0.51462800417133,0.5233684451752252,0.5373729978042796,0.5173009100807494
43,0.5027349530471408,0.46828265197784363,0.47606532901564613,0.4736564724192387,0.4749190563117098,0.4707933092799763,0.47630530640918595,0.47636679438500384
44,0.503577920037035,0.47849962407543223,0.48485704714264827,0.4865077174549489,0.4850439013323179,0.481340169876859,0.48973612666987804,0.48756011971395896
45,0.5089756754297862,0.514227926191399,0.5229483832914821,0.5220719592823069,0.521269721514193,0.5386971208277274,0.5545611380087843,0.5263106431444964
46,0.5037583349299832,0.4843955117082207,0.4917524133643777,0.4905372205283446,0.4914170410871564,0.4832852586921517,0.4928615713330998,0.49255535644349735
47,0.5103090833659106,0.5016474285571568,0.5081860744054397,0.5086294918123246,0.5089191905918383,0.5173687825124383,0.5237828291783484,0.5108805543180972
48,0.5037034696450016,0.47920943811269606,0.48642034478564417,0.48683692993878824,0.4859579310560836,0.49040918935383604,0.49723910051642106,0.4876331554982007
49,0.5084253385951132,0.4943626918882397,0.501508709718937,0.5010155080128443,0.5013438515273198,0.5093257878967358,0.515381171571931,0.5023864507562663
50,0.5039442040362991,0.5042301024367898,0.5115006795482455,0.5106607405182024,0.5110023830109386,0.5120305964663715,0.5165863371883804,0.5114752010145348
51,0.5018415622254546,0.4970427047611058,0.5022021100654954,0.5052581791100117,0.5038966222415658,0.5053980221194212,0.5137475139928572,0.5041115936186189
52,0.5086522600631207,0.47002453416927303,0.47560801382138224,0.47559392512309695,0.4766294458001749,0.4755503120288782,0.483330550157002,0.4770697076766202
53,0.506062929770215,0.5048573790368439,0.5098428335175013,0.5124249449464713,0.5120513629521642,0.5094197146616769,0.5186782310664176,0.5136754035357651
54,0.5166089375376035,0.5182290170169099,0.5265201768088011,0.5280688266946851,0.5255695118108595,0.5298406127668976,0.5505834753935688,0.5297316207033966
55,0.5013919119008469,0.47226860380926383,0.47841351977106267,0.4822322521584849,0.47903182370425773,0.48617024325766456,0.49367134645678695,0.48020093402159914
56,0.530954052526342,0.5059731406880646,0.5130833287040402,0.5154751158012585,0.5129146169387115,0.5084619702325359,0.5127644891725168,0.514788910606299
57,0.5065311172345067,0.4504905824982796,0.45816146195102536,0.45631893301829024,0.456814869616588,0.46121069321589264,0.46546709796717056,0.4567967533348177
58,0.504011798072067,0.4960801982325671,0.5026246042365614,0.5028814330299965,0.5029086476420777,0.518727626841517,0.5205956686150555,0.5064646521998699
59,0.5226770185485599,0.4963532834852359,0.5036799513676297,0.5071887536022521,0.5031975776489547,0.4981685467272392,0.5080095936874124,0.5054000206361903
60,0.5013804909002917,0.48187931637556686,0.4893370563594281,0.4895284204182822,0.4884842089289365,0.5057433604158953,0.5082252957326924,0.48990590273411666
61,0.5092084817976132,0.4817857334605398,0.48690630342438745,0.48812386107824524,0.48845173129538066,0.4957367692257324,0.49815216694282727,0.4901519190615448
62,0.513520148940291,0.48119122495227407,0.48851232058316835,0.4907351269485051,0.4879073764323263,0.48712588911693877,0.4962106085945267,0.4902102915089384
63,0.5152555565293001,0.4642711193806116,0.4733276518545336,0.4716187782320647,0.4706665569314047,0.47138976548630607,0.46906653161887635,0.4720074606606234
64,0.5042244956942216,0.47158569454286564,0.4789398188591678,0.47924211550597196,0.47853714601591923,0.4804731799331222,0.4868905833274742,0.4803943891958728
65,0.5023313558935595,0.5034511522180949,0.5108660680188281,0.5125164869879996,0.5109320052152831,0.5106014059164702,0.5186861794101564,0.5129649822715733
66,0.5057804891589146,0.4506497690763073,0.45700728547600894,0.45671110526204095,0.457089039181235,0.4587913750799187,0.46187018031460164,0.45811647888036205
67,0.5144686566727195,0.5189603756734434,0.5281093914090692,0.5273834569853326,0.5263129574257137,0.5341794823047303,0.5406869074626244,0.5279121432430645
68,0.5442723171544733,0.49757325516309336,0.505858206110146,0.5041584800611747,0.5048346710365444,0.5096417102698196,0.5145356968665974,0.507293499772308
69,0.5156353446165748,0.47130433278801775,0.4770225644288523,0.48096628073312564,0.4780913866942685,0.47592291821204213,0.48722748574040675,0.4795555643699101
70,0.510245848565395,0.4277691003564883,0.4348892829374837,0.4355954312092726,0.4339058544898545,0.4317604918447888,0.44435584614269286,0.43684096469522027
71,0.5078479322624208,0.4966631766909729,0.5054505783494387,0.5049449536325619,0.5036922578569795,0.5046688407354252,0.5168549247654675,0.5061853044526495
72,0.5276840766324316,0.474721471162952,0.4815721323984609,0.48521834881217196,0.48150690809957775,0.49125554933930216,0.4992135628405516,0.484206652296883
73,0.5235303707097021,0.4846864849496662,0.4915817585185578,0.49281044831336507,0.49129832103665777,0.4959005556649796,0.4990125118762758,0.4935600295333358
74,0.5040730732897222,0.4978745296708123,0.5043221944202091,0.5064353851812771,0.5046580266262581,0.5091825727848328,0.521502668199923,0.5085049082616845
75,0.5335714241836328,0.5212377808763516,0.5272134401179545,0.528561414725907,0.528673458729306,0.5280347478896973,0.5402800030424223,0.5301913344781826
76,0.5034862202538763,0.5132824747931091,0.5223636775852919,0.523239655866772,0.5203604779556009,0.523492051353218,0.5331372418413215,0.5226254962535142
77,0.5028609698806894,0.4816241618095126,0.4890798793003847,0.49066146696253,0.4887830142376408,0.48730242973403964,0.49302792110605054,0.49103731838741554
78,0.5067135359967433,0.48523608262245077,0.4926264276361594,0.49475141947755935,0.4920612107356708,0.5047451876321968,0.5064163243153439,0.4940666632900049
79,0.5032499589175262,0.48101894508056336,0.4895787359118146,0.49005639465035455,0.4880557332678279,0.4857894375548616,0.48473192811092436,0.4892844033210714
80,0.5016284353719611,0.48266037905994974,0.49103043337719443,0.49018470879589066,0.4896116460864347,0.49707902482886573,0.5058449739276132,0.49171832113162983
81,0.5234916590820693,0.47805401089100785,0.4857931043017419,0.4879859054300717,0.4852235986851607,0.4894820300594922,0.49770912929674416,0.48724603478091594
82,0.5132761508073435,0.47678650343208795,0.4854645417276978,0.4849459161743148,0.48332514880214933,0.48119578655290685,0.48939575162318805,0.48531476472190443
