set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
79,1.9466068465581834,1.8922423381557945,1.9045261052909679,1.911664189959181,1.9077378192095884,1.9109542120225382,1.9193504544838285,1.9037452396646908
80,1.933363579055963,1.9549760546040578,1.970665857415174,1.9725439354012118,1.9723583362425061,1.9694126234587734,1.982737785307258,1.9749875829966188
81,1.9345193890345402,1.9225951824808964,1.9347071254921808,1.9456966107842457,1.9379080306350944,1.9385563601263234,1.9547878732842667,1.9383990422102173
82,1.9317753911466073,1.8876168914667988,1.9045809640047793,1.9081121785018924,1.903508317752542,1.8895703373123391,1.9124925865610733,1.907278367457482
83,1.9335284548100218,1.8550410023280415,1.8728835922747231,1.867734450668932,1.8704793218275657,1.8749811301779955,1.886343099690475,1.868093751138521
84,1.9252963243259071,1.8869539476373587,1.9064048082196425,1.9061833365307637,1.9022024926454404,1.871396327233514,1.9156382889004184,1.9043323090703597
85,1.9350067210394815,1.9650967230825902,1.985081961103981,1.989388588390606,1.9810706083591176,1.9711784652863154,1.9832731024163184,1.9820652035023012
86,1.9364702039452237,1.9018336328860128,1.919857223067617,1.9184605914003394,1.9175829274041643,1.9204438006351985,1.932252953288023,1.917476054323496
87,1.939278990825376,1.9845633383972001,2.0075733559832636,2.003253950099087,2.0005432080195376,1.9882598862159109,2.0132290201956238,2.0047331964618635
88,1.9285994345749728,1.9093198411201942,1.926515440754318,1.928686854827648,1.9248649411278276,1.932494979651403,1.9355247393588026,1.9251267994337888
89,1.9335969856375403,1.9505082871798065,1.9628010807614777,1.969524664788124,1.9658471529690833,1.9475887203173894,1.97830853953885,1.9686548472549992
90,1.9345857967029618,1.94413662021712,1.9647842347334787,1.971568798479008,1.95942630328886,1.9566433707422506,1.970503531137021,1.957177570217348
91,1.9305949740702624,1.975190563808967,1.992813034038339,1.9915992220862602,1.9910388007263171,1.9556374016064737,1.9961932856378173,1.9952595373891195
92,1.942748915734127,1.8616122460721003,1.8793228783876896,1.8796316061533163,1.8768205454362776,1.8698354103579926,1.9023570182931784,1.8768375534013075
93,1.9303683093021369,1.9913079168806394,2.007229538857778,2.006271941534595,2.007128241153308,2.004613014851441,2.018603761077225,2.007398782964795
94,1.930103453835832,1.938112868721794,1.9500401979104338,1.952629280228371,1.952740675547882,1.969489075527932,1.9700322337567266,1.9582650340677974
95,1.9252562012997168,1.9109874080739027,1.9266539932548805,1.9309472254419082,1.926819803344488,1.9258767780080424,1.9296676129186052,1.924465455967648
96,1.9268165578592527,1.9688298917340579,1.9876405998169926,1.98668819957881,1.9844034558310644,1.9714115109219632,1.9920855354701885,1.9872988000965723
97,1.9307668826867523,1.9089356146381091,1.921463173109818,1.935052962615401,1.9247961658406871,1.8977810106092328,1.9165296637303633,1.9257260351039185
98,1.9383012197616112,1.9383635538290371,1.9588172064626315,1.9655828862637956,1.9542314225511321,1.973956637290597,1.967376649774267,1.9643477967119571
99,1.928037516408072,1.9920969687529488,2.0079195099358045,2.016716915455807,2.0088733285181224,2.006332810751513,2.0158905102677687,2.0055817832913294
100,1.932670917849523,1.8825329850072845,1.903413818536721,1.9005631252542687,1.8991999668727981,1.8816245668294007,1.8868811639700853,1.8994668270138875
