set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,2.001844894287804,1.9067714887492861,1.9280511922852237,1.9264090685983004,1.9231342842886314,1.9217190565034166,1.9364605745025507,1.9193844920403247
2,1.9995492652219613,2.015018614432354,2.0321374282259894,2.034243104199485,2.031226415919706,2.055297639710552,2.057762475723225,2.031807529770823
3,1.993959156046755,1.9409855514564203,1.9564537493065037,1.965283810545105,1.9574626526166918,1.9719063962945909,1.9721389460495091,1.9558831314431238
4,2.008710725746455,2.0631382288268076,2.0741225767616385,2.082472702857995,2.0788779061060336,2.090021471417796,2.1102195201799847,2.0819019536945
5,1.9926279074829707,1.8906098083208032,1.9078135671621812,1.9156302061110573,1.9059789574282213,1.9303859110454373,1.93742725325688,1.9087032111662252
6,1.992147020924942,1.9122302043466266,1.9386281395720837,1.9350183613319298,1.9287228092159188,1.9337040130496455,1.9329496713879142,1.927782505502046
7,1.9973995477244977,1.9447887928454188,1.9577010659531364,1.9623676417281866,1.960357816987169,1.9472452616506917,1.949969875575508,1.9636703624333693
8,2.000011337686753,2.019086241047355,2.0347054863829883,2.0402193162750746,2.0363196694157577,2.037017268639222,2.073939860512378,2.0363816247224884
9,1.9952791424654774,1.9565997117628402,1.9700673436514553,1.9768824827910996,1.9733962580393658,1.9576997994090066,1.9941696663059987,1.9802120606929865
10,2.010214668042638,1.9101442116415108,1.9239192431106886,1.9288356336497783,1.9256731853591973,1.9387937116697755,1.940663914415614,1.9264899636411683
11,1.9952690363827355,2.1360043615285464,2.150128808823589,2.154141921798685,2.152975823754409,2.1588379781460576,2.1680333097684574,2.157327383890809
12,1.993257247542028,2.0291803920310243,2.042768013145827,2.0511101357542074,2.046455318342045,2.069255373848249,2.0679804798061454,2.0419272322330313
13,1.9922465812357697,2.047923812427589,2.0677159343067264,2.077652003029655,2.0645770497751843,2.048448746627609,2.0631062455122695,2.067815361329261
14,1.9912289738221476,1.9569103529506682,1.978416989929996,1.971549985290647,1.9727535078307312,1.9823508336305524,1.9899235076349227,1.9756926964208785
15,2.0018737456550197,2.0060207229537492,2.0172942769204094,2.02366188566867,2.021406963323403,2.0261643851865845,2.0599545953789455,2.0247824366056717
16,1.9920723340437334,2.0045244478490227,2.015207472458142,2.021456604350424,2.021313284168878,1.9942014267448767,2.0299844113728405,2.0187858191446972
17,1.9930586147629012,1.9712590111700121,1.992998934833802,1.9880402743077914,1.9882913477942425,1.9820046275076897,2.0274503149058725,1.9857032797280894
18,1.9987984610008567,1.938986200034187,1.9561417611097474,1.9577572818924358,1.953863368641976,1.9356445301447602,1.9480489341299843,1.955449295290158
19,1.9921062874517739,1.9934957280249483,2.0012106504742913,2.018839171555392,2.0087953831564787,2.01689175176632,2.024089152853382,2.009712128078799
20,2.0012579352733475,2.0003330828836132,2.0155364254066477,2.0221888030842017,2.0160655188567365,2.035389113721737,2.0370384846766854,2.017612008816078
21,1.9953918368194785,2.0574536536013714,2.0707887587212848,2.078586731891853,2.074607563515655,2.05772730796426,2.0883409392125696,2.0754820656415913
22,1.997405255971521,1.9360658759744716,1.950040614248073,1.9540914741375184,1.9514635051806273,1.922847457009304,1.9377384737833125,1.9488566731810928
23,2.003273085122159,1.9458763367533332,1.9647923759435288,1.9610839664973725,1.9614744695953585,1.9559545456231744,1.9783176088722907,1.9694786041987071
24,1.993977119664632,1.98998880133312,2.004807405176955,2.0091484400250206,2.005727377044282,2.0062978785613597,2.0169808460502523,2.0056442332058144
