set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
1,0.5019487427205178,0.4939364145325297,0.500707539142888,0.5012455497085695,0.5006861323874077,0.5077721154834633,0.5132967032564805,0.5024271053798767
2,0.5204471219106939,0.4789682768672769,0.48448157593594443,0.4848385566488705,0.4856083607447064,0.4864438396272512,0.4905888783337786,0.4868770112090286
3,0.5121881498862488,0.4676922643641152,0.47440354196740947,0.4753037664031158,0.47415761427912545,0.4638287206565036,0.47884613812065957,0.47699763485824653
4,0.4949036223638077,0.5182952276503838,0.527654428313736,0.5268390098060413,0.525705656069499,0.5604554162847055,0.568810572465192,0.530412886275626
5,0.4997189312035967,0.4680318177835114,0.47313560527943777,0.47532689321298666,0.4750207051129521,0.464768656125922,0.47690606808548974,0.47591245933001386
6,0.5362331080393807,0.45544502194738645,0.46080004777148065,0.4637575263558035,0.46220974061730047,0.4675938560335811,0.47022822355960997,0.46488256934761324
7,0.5018207510064793,0.48394896973925844,0.49038531389556006,0.4936693444068806,0.49083688816503235,0.5013637521699922,0.5016422692727357,0.4909887548019168
8,0.49684998728871815,0.5091037414338788,0.5154228768099042,0.5186083509275662,0.5164722062471353,0.5251359762647602,0.5261828176686044,0.5197969739670113
9,0.5011422516939774,0.48943362739392193,0.4967110708476372,0.4998175376542885,0.4965692582919567,0.4955890830438383,0.5030795367738388,0.4989037293277944
10,0.4997344409838246,0.4964724545627773,0.5058962689429806,0.503985113127659,0.5033058302867697,0.5072119996420946,0.5206366656485121,0.5049614928363634
