set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
26,1.7703043869002444,1.662595477616297,1.6755630803277433,1.6848210991063797,1.6786145006662454,1.664441627435889,1.6763561709068373,1.6891884227611613
27,1.7776826995754975,1.7592709482126527,1.7750293799524284,1.779578054644966,1.775412122301033,1.7972240814448712,1.790090864094023,1.7819039875170055
28,1.7817825190091938,1.7916052781182308,1.808283128379422,1.816275314569599,1.8097428559747235,1.8058138714373384,1.824091447281734,1.814509909874993
29,1.769347080707311,1.7861590302911219,1.7983167215100753,1.8056035364085083,1.8036617029557316,1.791370160755994,1.826465806286761,1.803404427831486
30,1.7736352838593583,1.7364575213381608,1.7477731033753303,1.7538591218978568,1.7531017748761537,1.7521418520067051,1.764278537717142,1.758723590692456
31,1.7673940212768864,1.8579169897050944,1.8786580682666147,1.8789335516628283,1.877095898981213,1.862075501793797,1.905361488102921,1.8775152219162417
32,1.7734418448199043,1.6279539927282445,1.6456426800414865,1.6528159776618063,1.643555492169182,1.6371720920331476,1.667928716434982,1.652547522247245
33,1.7727196371681821,1.8248306444385582,1.8403894807120593,1.8386686007891757,1.8416126047532675,1.833781830468668,1.8650433607437673,1.841721295222098
34,1.7794934760825807,1.768726191067049,1.780176956619108,1.7887968414479642,1.7857978823360476,1.7746210342719495,1.7945478339986454,1.7892517739523657
35,1.7638496391456004,1.7074664839973754,1.7279554165873472,1.739189822580024,1.7230718897948218,1.730847192218597,1.7631317210210615,1.72557373747028
36,1.7839073241551195,1.7216894790764241,1.737164293579173,1.754759101212489,1.740807361428707,1.7465887930738746,1.7658440207428399,1.7417967424846033
37,1.7817965186520537,1.81242434596324,1.8343039433659234,1.8329288172325142,1.8316532135981989,1.8230247982758836,1.8556479289039813,1.8376087326048838
38,1.7667346150526764,1.806901550372456,1.8258506413522404,1.8319046081780739,1.8242298662012502,1.8324184945815105,1.8779200292000746,1.820006118115997
